Customer ID,recency,frequency,monetary,segment
16499,10,6,2212.89,champions
16500,10,3,443.05,champions
16501,19,1,1237.23,potential_loyalists
16502,256,2,266.5,at_Risk
16503,31,7,2182.41,loyal_customers
16507,208,1,152.76000000000002,hibernating
16508,266,1,248.79999999999998,hibernating
16510,8,6,1851.8999999999999,champions
16511,33,3,868.76,loyal_customers
16515,15,5,1589.17,champions
16518,57,2,475.05,about_to_sleep
16519,1,3,341.18,champions
16520,1,4,1436.0500000000002,champions
16521,51,3,1148.0100000000002,loyal_customers
16522,71,2,433.35999999999996,about_to_sleep
16523,51,7,2497.86,loyal_customers
16524,82,2,308.14000000000004,at_Risk
16525,2,23,11555.19,champions
16526,220,1,426.84999999999997,hibernating
16527,60,1,1044.38,need_attention
16529,113,3,1556.75,at_Risk
16530,304,1,48.349999999999994,hibernating
16531,17,4,1053.7400000000002,loyal_customers
16532,67,2,2007.84,about_to_sleep
16534,278,1,635.9000000000001,hibernating
16535,21,2,407.8399999999999,potential_loyalists
16537,277,1,23.35,hibernating
16538,177,3,399.61999999999995,at_Risk
16539,9,7,2343.2,champions
16540,50,1,226.70000000000002,need_attention
16541,371,1,424.03,hibernating
16542,37,1,137.7,need_attention
16543,227,1,292.2099999999999,hibernating
16544,155,4,376.70000000000005,at_Risk
16545,11,1,350.52,potential_loyalists
16546,8,4,4819.319999999999,champions
16547,182,1,111.71000000000001,hibernating
16548,235,1,30.150000000000002,hibernating
16549,33,24,9027.55,loyal_customers
16550,4,14,7136.16,champions
16551,59,4,1315.0,loyal_customers
16552,9,1,95.29,potential_loyalists
16553,32,21,10924.19,loyal_customers
16554,22,5,2004.6200000000001,loyal_customers
16555,141,4,1629.79,at_Risk
16556,11,10,4698.79,champions
16558,2,19,5535.02,champions
16559,33,1,185.2,potential_loyalists
16560,33,6,2206.9700000000003,loyal_customers
16562,112,1,223.86,hibernating
16563,36,5,3345.0199999999995,loyal_customers
16564,205,1,87.79999999999998,hibernating
16565,42,3,599.35,loyal_customers
16568,63,2,1020.9000000000001,about_to_sleep
16569,267,4,1331.03,at_Risk
16570,15,10,3695.91,champions
16571,31,7,2827.05,loyal_customers
16574,59,2,850.3400000000001,about_to_sleep
16576,56,2,540.87,about_to_sleep
16577,302,1,380.0,hibernating
16578,262,1,156.6,hibernating
16579,61,1,295.04999999999995,need_attention
16583,9,2,297.95,potential_loyalists
16584,68,3,2227.589999999999,loyal_customers
16585,229,2,341.59000000000003,at_Risk
16586,80,2,998.8299999999999,at_Risk
16588,22,4,1361.28,loyal_customers
16589,86,1,153.12,hibernating
16590,36,2,605.9000000000001,potential_loyalists
16592,11,12,3694.2299999999996,champions
16593,26,5,741.11,loyal_customers
16595,12,4,1450.02,champions
16596,2,3,329.48,champions
16599,21,1,172.8,potential_loyalists
16600,10,7,1339.8899999999999,champions
16601,26,2,439.45,potential_loyalists
16602,24,1,235.25,potential_loyalists
16604,198,2,432.45,at_Risk
16605,360,1,60.48,hibernating
16606,40,2,357.66,about_to_sleep
16607,35,11,2359.1600000000003,loyal_customers
16608,89,2,1288.72,at_Risk
16611,39,5,1655.64,loyal_customers
16612,15,5,2057.77,champions
16614,38,2,673.6,about_to_sleep
16615,262,1,291.5,hibernating
16619,19,3,1712.1200000000001,loyal_customers
16620,25,4,1579.9700000000003,loyal_customers
16622,179,1,225.39999999999998,hibernating
16623,37,3,885.79,loyal_customers
16625,58,4,1320.95,loyal_customers
16628,43,2,130.05,about_to_sleep
16630,43,1,106.80000000000001,need_attention
16631,117,7,1892.52,cant_loose
16632,121,2,406.4,at_Risk
16634,8,5,1596.71,champions
16635,42,1,473.0,need_attention
16636,74,4,3802.0399999999995,at_Risk
16638,4,6,749.8100000000003,champions
16639,45,1,490.47,need_attention
16640,33,1,179.39999999999998,potential_loyalists
16641,337,1,323.40000000000003,hibernating
16642,51,1,389.11999999999995,need_attention
16643,58,1,435.6,need_attention
16645,371,1,160.39,hibernating
16646,85,1,678.8000000000001,hibernating
16647,78,2,327.84,at_Risk
16648,91,2,382.14000000000004,at_Risk
16649,156,1,306.58,hibernating
16650,56,6,1397.69,loyal_customers
16651,222,1,136.2,hibernating
16652,40,9,10776.42,loyal_customers
16654,4,5,1110.2,champions
16655,47,7,2753.8500000000004,loyal_customers
16656,56,15,8207.37,loyal_customers
16658,4,6,690.8299999999999,champions
16660,58,3,611.9000000000001,loyal_customers
16661,176,4,986.6299999999999,at_Risk
16662,30,1,163.79999999999995,potential_loyalists
16663,365,1,165.0,hibernating
16664,205,1,109.19999999999999,hibernating
16666,257,1,106.95999999999998,hibernating
16668,23,7,555.7,loyal_customers
16670,29,9,3934.2500000000005,loyal_customers
16673,315,1,188.82999999999998,hibernating
16675,77,2,608.86,at_Risk
16676,38,2,769.78,about_to_sleep
16677,47,2,880.6200000000001,about_to_sleep
16679,2,3,663.31,champions
16680,164,2,637.75,at_Risk
16681,277,1,151.5,hibernating
16683,169,1,320.25,hibernating
16684,15,27,80489.20999999999,champions
16686,25,9,2008.0900000000001,loyal_customers
16687,26,1,157.63,potential_loyalists
16690,29,2,127.44999999999999,potential_loyalists
16691,54,2,178.82999999999998,about_to_sleep
16692,44,2,638.6999999999999,about_to_sleep
16693,47,3,717.4499999999999,loyal_customers
16694,359,1,98.30000000000001,hibernating
16695,197,2,193.14999999999998,at_Risk
16699,16,7,994.6,loyal_customers
16700,2,13,4091.1599999999994,champions
16701,59,13,4518.43,loyal_customers
16702,51,4,1110.83,loyal_customers
16704,254,2,695.66,at_Risk
16705,36,22,29480.060999999998,loyal_customers
16707,36,4,551.11,loyal_customers
16709,15,9,6057.589999999999,champions
16710,4,13,3866.05,champions
16711,15,4,1217.45,champions
16712,37,2,621.5600000000001,about_to_sleep
16713,2,18,7637.56,champions
16714,306,1,368.27,hibernating
16715,198,1,323.8,hibernating
16716,266,1,1248.48,hibernating
16717,2,9,3127.8500000000004,champions
16718,5,5,3023.7799999999997,champions
16719,4,8,2182.88,champions
16720,12,2,640.24,potential_loyalists
16722,2,11,4258.2699999999995,champions
16723,79,2,712.48,at_Risk
16724,40,1,147.35,need_attention
16725,7,8,1101.0900000000001,champions
16726,19,2,706.39,potential_loyalists
16727,28,3,1164.6,loyal_customers
16731,284,1,174.04999999999998,hibernating
16732,39,3,3783.8900000000003,loyal_customers
16733,165,1,259.68000000000006,hibernating
16735,29,9,3970.0,loyal_customers
16736,141,5,2956.5600000000004,at_Risk
16737,213,1,417.59999999999997,hibernating
16739,172,1,463.43000000000006,hibernating
16740,31,1,236.81,potential_loyalists
16741,261,1,173.06,hibernating
16742,128,13,2387.7099999999996,cant_loose
16743,92,7,2015.17,cant_loose
16746,19,24,11368.74,loyal_customers
16748,24,9,2121.43,loyal_customers
16749,227,2,4387.08,at_Risk
16752,8,1,207.5,potential_loyalists
16754,8,29,65500.07,champions
16755,103,4,1403.7500000000002,at_Risk
16756,40,6,1072.97,loyal_customers
16757,45,1,163.65,need_attention
16760,66,1,228.0,need_attention
16763,374,1,352.85,hibernating
16765,18,1,420.75,potential_loyalists
16767,54,4,2493.2000000000003,loyal_customers
16768,19,6,1230.0299999999997,loyal_customers
16769,114,3,761.36,at_Risk
16770,8,5,1162.03,champions
16771,93,5,1720.79,at_Risk
16772,59,3,3723.55,loyal_customers
16773,72,2,249.64999999999995,at_Risk
16774,59,4,932.93,loyal_customers
16775,3,6,1361.23,champions
16776,51,1,231.57000000000002,need_attention
16777,49,3,1081.41,loyal_customers
16779,2,32,22638.519999999997,champions
16780,43,1,180.35999999999999,need_attention
16781,8,2,623.0,potential_loyalists
16782,1,26,8158.510000000001,champions
16783,72,1,391.94999999999993,hibernating
16784,12,4,788.93,champions
16785,45,1,533.78,need_attention
16786,29,1,51.839999999999996,potential_loyalists
16787,33,4,1035.43,loyal_customers
16788,40,3,1352.82,loyal_customers
16791,19,8,2316.9100000000003,loyal_customers
16792,19,3,513.08,loyal_customers
16794,16,5,868.2,loyal_customers
16795,1,3,2077.51,champions
16797,29,5,1827.77,loyal_customers
16798,190,3,848.71,at_Risk
16799,68,2,495.98,about_to_sleep
16802,315,2,582.6099999999999,at_Risk
16805,213,3,636.6500000000001,at_Risk
16807,106,3,1002.29,at_Risk
16809,68,4,812.74,loyal_customers
16810,56,1,532.5,need_attention
16812,14,3,1912.6499999999999,champions
16814,5,16,5990.61,champions
16815,89,2,410.97,at_Risk
16817,4,5,1200.1499999999999,champions
16819,101,2,182.59,at_Risk
16821,17,1,113.35000000000001,potential_loyalists
16822,322,1,181.39,hibernating
16823,23,6,1901.71,loyal_customers
16824,29,1,225.59999999999997,potential_loyalists
16825,14,3,1051.71,champions
16827,29,5,392.13000000000005,loyal_customers
16829,24,1,316.1,potential_loyalists
16830,78,3,881.59,at_Risk
16831,200,1,91.8,hibernating
16832,64,2,218.45999999999998,about_to_sleep
16833,75,2,1302.5100000000002,at_Risk
16834,310,1,485.49999999999994,hibernating
16835,9,5,1357.56,champions
16836,42,2,530.5,about_to_sleep
16838,166,2,570.76,at_Risk
16839,5,11,5716.14,champions
16840,239,2,139.85000000000002,at_Risk
16841,64,6,2136.24,loyal_customers
16843,58,19,9374.86,loyal_customers
16844,198,2,614.3399999999999,at_Risk
16845,254,1,253.88,hibernating
16846,213,2,628.09,at_Risk
16847,254,1,421.45000000000005,hibernating
16848,12,3,1130.1999999999998,champions
16854,53,2,1408.9600000000003,about_to_sleep
16856,53,2,323.09,about_to_sleep
16857,78,1,352.79999999999995,hibernating
16858,4,10,4292.589999999999,champions
16859,52,5,1184.6,loyal_customers
16860,88,3,1610.6200000000001,at_Risk
16861,26,3,772.8299999999999,loyal_customers
16862,183,4,662.3300000000002,at_Risk
16863,2,2,495.7199999999999,potential_loyalists
16864,70,2,409.25,about_to_sleep
16865,37,1,130.95,need_attention
16867,325,1,76.74000000000001,hibernating
16868,30,3,393.38999999999993,loyal_customers
16870,105,1,450.1600000000001,hibernating
16872,63,3,533.11,loyal_customers
16873,65,6,7493.77,loyal_customers
16874,15,1,217.73999999999998,potential_loyalists
16875,73,6,2139.0000000000005,cant_loose
16876,39,1,136.01,need_attention
16880,129,1,321.78,hibernating
16883,7,18,2119.86,champions
16884,192,2,644.08,at_Risk
16885,21,1,239.23,potential_loyalists
16886,92,1,134.0,hibernating
16887,36,2,465.84,potential_loyalists
16888,36,3,437.15000000000003,loyal_customers
16889,33,3,952.23,loyal_customers
16890,112,3,285.41,at_Risk
16891,7,7,1247.12,champions
16892,190,2,236.56,at_Risk
16893,2,2,255.84,potential_loyalists
16894,138,3,1324.06,at_Risk
16895,74,4,902.2800000000001,at_Risk
16896,191,1,103.95000000000002,hibernating
16898,4,3,507.55999999999995,champions
16899,14,2,439.46000000000004,potential_loyalists
16901,365,1,204.26000000000002,hibernating
16903,16,2,689.04,potential_loyalists
16904,3,7,1378.1,champions
16905,7,11,1931.72,champions
16906,64,3,869.03,loyal_customers
16907,1,5,726.25,champions
16908,358,1,252.59,hibernating
16911,271,2,255.24999999999997,at_Risk
16912,57,4,1904.93,loyal_customers
16913,287,2,310.47,at_Risk
16915,22,5,921.5,loyal_customers
16916,8,3,547.14,champions
16917,268,1,1466.3100000000002,hibernating
16918,58,10,2144.4700000000003,loyal_customers
16919,4,14,2529.46,champions
16920,47,1,355.45,need_attention
16921,78,2,276.88,at_Risk
16922,208,1,611.0800000000002,hibernating
16923,11,13,6130.75,champions
16925,176,1,125.65,hibernating
16926,7,5,1191.1000000000001,champions
16928,9,13,1265.63,champions
16931,5,3,629.4000000000001,champions
16932,59,2,278.77,about_to_sleep
16933,25,7,2618.0200000000004,loyal_customers
16934,19,4,1160.06,loyal_customers
16935,17,3,535.1,loyal_customers
16936,21,1,288.49,potential_loyalists
16937,135,1,202.1,hibernating
16938,17,5,4306.8,loyal_customers
16939,124,3,449.0,at_Risk
16940,86,5,3377.7799999999997,at_Risk
16941,247,1,33.0,hibernating
16943,175,2,482.76,at_Risk
16944,245,1,101.36,hibernating
16945,29,14,4202.66,loyal_customers
16946,19,5,1222.04,loyal_customers
16947,98,4,548.73,at_Risk
16948,65,4,433.75,loyal_customers
16950,3,8,2605.810000000001,champions
16952,77,3,631.1700000000001,at_Risk
16954,15,11,3996.8,champions
16955,4,4,790.74,champions
16958,71,1,809.44,need_attention
16960,26,5,1536.38,loyal_customers
16961,24,2,560.3900000000002,potential_loyalists
16962,45,1,251.04,need_attention
16964,369,2,207.85,at_Risk
16970,262,1,71.4,hibernating
16972,18,2,786.25,potential_loyalists
16973,22,1,127.0,potential_loyalists
16974,158,2,365.5,at_Risk
16975,59,3,926.1200000000001,loyal_customers
16977,31,4,496.0,loyal_customers
16978,302,2,424.54999999999995,at_Risk
16979,19,3,1007.74,loyal_customers
16980,64,1,394.37,need_attention
16983,5,5,1778.9700000000005,champions
16984,40,7,6273.45,loyal_customers
16985,12,13,5459.040000000001,champions
16986,81,9,3015.55,cant_loose
16987,12,4,910.85,champions
16988,15,1,256.55,potential_loyalists
16990,58,1,165.0,need_attention
16991,57,1,1041.21,need_attention
16992,23,8,3862.19,loyal_customers
16993,99,2,1950.9499999999998,at_Risk
16996,18,3,666.6500000000001,loyal_customers
16998,80,1,107.0,hibernating
17000,32,2,406.3,potential_loyalists
17001,12,8,2651.2299999999996,champions
17002,79,4,1077.82,at_Risk
17003,38,4,830.1600000000001,loyal_customers
17004,28,2,1012.22,potential_loyalists
17005,106,2,742.3599999999999,at_Risk
17006,28,4,854.5399999999998,loyal_customers
17007,73,1,230.17000000000002,hibernating
17008,65,1,81.36,need_attention
17009,187,1,242.05999999999997,hibernating
17011,283,2,400.8,at_Risk
17012,361,1,384.15999999999997,hibernating
17016,212,1,552.4000000000001,hibernating
17017,1,13,5416.35,champions
17018,23,4,1367.6,loyal_customers
17019,4,8,2739.59,champions
17020,178,2,935.62,at_Risk
17021,78,6,1182.22,cant_loose
17022,68,1,189.0,need_attention
17023,53,3,800.1800000000001,loyal_customers
17025,9,4,1152.87,champions
17026,5,2,54.150000000000006,potential_loyalists
17027,82,3,436.82000000000005,at_Risk
17028,217,3,1593.8300000000002,at_Risk
17029,18,5,1421.3,loyal_customers
17031,14,4,2393.5,champions
17032,183,8,3004.6000000000004,cant_loose
17033,33,1,302.65000000000003,potential_loyalists
17034,45,2,538.4000000000001,about_to_sleep
17035,227,2,180.06,at_Risk
17036,19,1,176.9,potential_loyalists
17038,51,1,630.77,need_attention
17039,240,1,1954.99,hibernating
17040,186,1,13.52,hibernating
17041,33,3,604.71,loyal_customers
17043,11,4,881.37,champions
17044,10,11,11013.820000000002,champions
17045,12,2,488.24,potential_loyalists
17046,80,4,1264.0500000000002,at_Risk
17047,67,3,1188.3300000000002,loyal_customers
17048,73,4,1146.33,at_Risk
17049,11,10,4287.5,champions
17050,11,5,1462.9500000000003,champions
17051,82,3,467.25,at_Risk
17055,81,1,239.55,hibernating
17056,374,1,128.60000000000002,hibernating
17057,232,1,294.74,hibernating
17059,5,5,2507.49,champions
17062,1,4,669.85,champions
17063,43,6,2177.39,loyal_customers
17065,273,2,194.69999999999996,at_Risk
17066,362,1,228.34,hibernating
17067,360,3,454.54,at_Risk
17068,4,27,4608.9400000000005,champions
17069,9,6,3084.58,champions
17070,46,1,133.17999999999998,need_attention
17071,17,4,1372.17,loyal_customers
17072,261,1,282.05,hibernating
17074,198,1,203.05,hibernating
17075,65,6,1407.6100000000001,loyal_customers
17076,28,3,401.66999999999996,loyal_customers
17077,214,1,306.0,hibernating
17080,15,5,669.91,champions
17081,31,4,674.23,loyal_customers
17082,30,4,2728.1800000000003,loyal_customers
17083,45,6,2644.01,loyal_customers
17084,32,1,2253.22,potential_loyalists
17085,12,23,6324.759999999999,champions
17087,373,1,221.53,hibernating
17089,22,1,128.45,potential_loyalists
17090,10,6,1105.53,champions
17091,3,11,3983.3399999999997,champions
17092,73,7,3817.1800000000003,cant_loose
17093,228,1,235.88000000000002,hibernating
17094,59,1,100.2,need_attention
17095,66,4,1248.0900000000001,loyal_customers
17096,19,7,2737.05,loyal_customers
17097,1,2,386.03,potential_loyalists
17098,17,3,591.0699999999999,loyal_customers
17099,169,1,582.1700000000001,hibernating
17101,30,3,885.3199999999999,loyal_customers
17103,358,1,424.3,hibernating
17104,59,1,474.03000000000003,need_attention
17106,25,1,491.23,potential_loyalists
17107,33,4,5259.99,loyal_customers
17108,299,1,174.95,hibernating
17109,42,2,410.41999999999996,about_to_sleep
17110,156,2,347.40000000000003,at_Risk
17111,61,1,227.97,need_attention
17112,138,1,205.17000000000002,hibernating
17113,210,6,2322.59,cant_loose
17115,184,4,1923.99,at_Risk
17116,284,1,389.78000000000003,hibernating
17121,38,1,314.73999999999995,need_attention
17122,24,3,432.17999999999995,loyal_customers
17123,75,2,631.87,at_Risk
17126,17,4,1065.69,loyal_customers
17127,64,5,1155.03,loyal_customers
17129,156,1,31.85,hibernating
17132,88,2,1272.8000000000004,at_Risk
17133,110,5,9730.090000000002,at_Risk
17134,78,1,212.10000000000005,hibernating
17135,7,4,814.43,champions
17136,298,1,231.68000000000004,hibernating
17137,52,6,1133.6299999999999,loyal_customers
17138,25,6,4036.77,loyal_customers
17139,25,13,8915.99,loyal_customers
17141,54,4,754.33,loyal_customers
17142,40,3,704.7500000000001,loyal_customers
17143,53,2,924.11,about_to_sleep
17145,148,4,3120.91,at_Risk
17146,71,10,5110.459999999999,loyal_customers
17147,88,5,1485.36,at_Risk
17149,87,1,143.1,hibernating
17150,12,6,1375.6499999999999,champions
17151,371,1,231.9,hibernating
17152,61,1,327.0,need_attention
17155,163,5,640.7600000000002,at_Risk
17156,127,1,591.87,hibernating
17157,116,17,4832.9,cant_loose
17158,183,2,713.03,at_Risk
17159,113,2,560.71,at_Risk
17160,10,11,6691.13,champions
17161,80,1,856.01,hibernating
17163,81,2,406.67999999999995,at_Risk
17165,17,5,1635.64,loyal_customers
17167,15,3,867.1099999999999,champions
17168,134,1,400.2,hibernating
17169,214,1,320.95,hibernating
17170,10,2,178.67999999999998,potential_loyalists
17171,297,1,159.68,hibernating
17172,66,2,638.81,about_to_sleep
17176,162,2,596.19,at_Risk
17177,141,1,119.50000000000001,hibernating
17178,367,1,436.71000000000004,hibernating
17179,18,3,795.47,loyal_customers
17180,58,7,1460.95,loyal_customers
17181,9,2,225.45000000000005,potential_loyalists
17182,58,2,321.29999999999995,about_to_sleep
17184,205,2,198.40999999999997,at_Risk
17185,227,3,229.46,at_Risk
17187,162,1,263.76,hibernating
17188,82,6,2118.7000000000003,cant_loose
17189,197,3,573.2300000000001,at_Risk
17190,39,5,1298.3000000000002,loyal_customers
17191,4,11,2740.92,champions
17192,172,1,77.83,hibernating
17193,22,2,610.7399999999999,potential_loyalists
17194,166,1,549.88,hibernating
17195,291,1,562.9799999999999,hibernating
17196,63,1,352.9,need_attention
17198,1,2,521.6600000000001,potential_loyalists
17199,218,1,145.12,hibernating
17200,23,4,356.71,loyal_customers
17201,159,3,899.41,at_Risk
17202,56,1,160.65,need_attention
17203,24,4,2012.03,loyal_customers
17204,10,5,3940.13,champions
17205,52,2,615.2700000000001,about_to_sleep
17207,288,1,303.21999999999997,hibernating
17208,31,1,115.35,potential_loyalists
17209,285,3,611.6,at_Risk
17210,28,1,253.37000000000003,potential_loyalists
17211,5,6,1729.4299999999998,champions
17212,94,2,567.56,at_Risk
17213,2,7,2401.07,champions
17215,100,1,186.15,hibernating
17216,190,1,65.05000000000001,hibernating
17217,255,1,104.49999999999999,hibernating
17218,4,9,2231.96,champions
17219,52,1,144.89999999999998,need_attention
17220,53,7,1283.5,loyal_customers
17221,227,3,643.3899999999999,at_Risk
17222,113,5,1250.8600000000001,at_Risk
17223,4,2,446.74,potential_loyalists
17224,137,1,100.86,hibernating
17225,217,1,131.15,hibernating
17226,80,2,506.63,at_Risk
17227,4,7,1082.71,champions
17228,3,7,1271.15,champions
17230,199,10,6286.540000000001,cant_loose
17231,25,15,4022.7200000000003,loyal_customers
17233,84,2,369.98,at_Risk
17235,8,7,1354.8199999999997,champions
17236,46,6,1013.13,loyal_customers
17237,11,2,687.39,potential_loyalists
17238,7,17,4038.4500000000003,champions
17239,23,3,806.9499999999999,loyal_customers
17240,232,1,130.6,hibernating
17241,21,12,2744.1400000000003,loyal_customers
17242,92,3,1754.24,at_Risk
17243,5,44,12213.01,champions
17244,19,4,871.1399999999999,loyal_customers
17245,325,1,200.18,hibernating
17246,182,2,38.92,at_Risk
17248,117,1,227.51000000000002,hibernating
17249,64,1,68.03,need_attention
17251,18,2,529.15,potential_loyalists
17254,37,1,198.29,need_attention
17255,26,2,500.72,potential_loyalists
17256,117,3,258.92999999999995,at_Risk
17257,72,2,192.73000000000002,at_Risk
17258,32,2,417.2999999999999,potential_loyalists
17259,4,5,1285.97,champions
17260,47,1,120.95,need_attention
17261,145,1,230.44,hibernating
17262,2,7,1504.26,champions
17264,60,1,279.59,need_attention
17266,135,2,207.08999999999997,at_Risk
17268,81,7,970.25,cant_loose
17269,21,1,537.46,potential_loyalists
17270,105,2,604.4,at_Risk
17271,372,1,210.39,hibernating
17273,60,1,141.12,need_attention
17274,31,1,465.4,potential_loyalists
17275,19,1,114.52000000000001,potential_loyalists
17276,38,1,508.39000000000004,need_attention
17278,201,1,25.2,hibernating
17280,74,1,118.85999999999999,hibernating
17281,10,6,797.8499999999999,champions
17282,92,2,636.2499999999999,at_Risk
17283,14,1,188.46,potential_loyalists
17284,25,2,1140.5800000000002,potential_loyalists
17285,264,2,428.34,at_Risk
17286,36,2,241.56,potential_loyalists
17287,3,16,3047.8500000000004,champions
17288,26,4,1080.25,loyal_customers
17289,12,6,1134.98,champions
17290,17,6,976.2,loyal_customers
17292,108,2,271.75,at_Risk
17293,30,8,1899.1200000000003,loyal_customers
17294,305,2,467.78999999999996,at_Risk
17296,366,1,338.13,hibernating
17298,10,3,459.14,champions
17299,75,2,346.96999999999997,at_Risk
17300,26,2,393.64,potential_loyalists
17301,260,1,132.79999999999998,hibernating
17304,170,1,111.50000000000001,hibernating
17305,284,1,2135.46,hibernating
17306,29,2,1151.04,potential_loyalists
17307,31,11,3999.8900000000003,loyal_customers
17308,29,2,4511.76,potential_loyalists
17309,17,2,247.84,potential_loyalists
17310,23,2,1025.1,potential_loyalists
17311,28,4,2181.71,loyal_customers
17314,29,9,2376.5099999999998,loyal_customers
17315,11,5,3358.34,champions
17316,56,1,124.45000000000002,need_attention
17318,361,1,164.27999999999997,hibernating
17319,305,1,29.1,hibernating
17320,4,4,1695.1499999999999,champions
17321,30,4,1040.32,loyal_customers
17322,12,5,922.59,champions
17323,43,5,644.52,loyal_customers
17324,2,9,1311.6400000000003,champions
17325,46,2,512.77,about_to_sleep
17326,44,2,321.94999999999993,about_to_sleep
17327,45,2,152.35,about_to_sleep
17328,309,1,104.7,hibernating
17329,367,3,481.32,at_Risk
17330,180,2,59.900000000000006,at_Risk
17332,164,5,838.27,at_Risk
17334,42,1,328.13000000000005,need_attention
17335,19,2,507.99999999999994,potential_loyalists
17336,108,1,81.12,hibernating
17338,11,9,5498.64,champions
17339,1,2,119.0,potential_loyalists
17340,2,8,10051.53,champions
17341,2,3,1108.47,champions
17342,15,4,1227.5400000000002,champions
17343,12,5,1066.3,champions
17344,364,1,307.53999999999996,hibernating
17345,11,6,1066.94,champions
17346,9,12,2646.4399999999996,champions
17348,73,4,1316.8899999999999,at_Risk
17349,16,4,741.5000000000001,loyal_customers
17350,30,3,619.971,loyal_customers
17351,63,9,1401.08,loyal_customers
17352,332,1,36.25,hibernating
17353,127,2,1502.0,at_Risk
17354,64,3,1750.3999999999996,loyal_customers
17355,22,1,285.11,potential_loyalists
17356,190,4,768.25,at_Risk
17358,12,3,500.20000000000005,champions
17359,284,1,156.6,hibernating
17360,21,3,645.59,loyal_customers
17361,312,2,392.44,at_Risk
17362,36,5,711.81,loyal_customers
17363,31,3,940.8599999999999,loyal_customers
17364,12,17,7589.240000000001,champions
17365,22,7,3423.42,loyal_customers
17366,68,2,1096.2399999999998,about_to_sleep
17368,11,6,913.47,champions
17369,91,1,979.1999999999999,hibernating
17371,259,3,238.66,at_Risk
17372,17,20,3034.88,loyal_customers
17373,54,3,520.58,loyal_customers
17374,31,1,231.34000000000003,potential_loyalists
17375,67,1,260.45,need_attention
17376,40,2,250.44000000000003,about_to_sleep
17377,1,60,14218.49,champions
17378,10,1,10.95,potential_loyalists
17380,70,3,645.0,loyal_customers
17381,4,12,19726.760000000002,champions
17382,71,7,836.88,loyal_customers
17383,89,1,110.69999999999999,hibernating
17384,103,1,171.15,hibernating
17386,21,1,126.35,potential_loyalists
17388,56,7,1432.0099999999998,loyal_customers
17389,10,27,25391.0,champions
17390,56,1,149.3,need_attention
17392,86,1,168.64999999999998,hibernating
17393,46,2,381.15000000000003,about_to_sleep
17395,144,1,97.5,hibernating
17396,7,7,1476.3000000000002,champions
17397,52,1,536.77,need_attention
17400,217,3,2547.09,at_Risk
17401,177,1,114.84999999999998,hibernating
17402,5,12,2462.33,champions
17403,86,1,118.95000000000002,hibernating
17404,45,8,15874.300000000001,loyal_customers
17406,2,11,2704.63,champions
17407,47,1,552.8999999999999,need_attention
17408,136,2,283.44000000000005,at_Risk
17409,57,8,7021.66,loyal_customers
17411,22,2,646.44,potential_loyalists
17412,8,10,3159.46,champions
17413,40,2,560.1400000000001,about_to_sleep
17414,59,4,1471.5200000000002,loyal_customers
17416,29,15,10405.029999999999,loyal_customers
17417,184,1,164.18,hibernating
17418,23,1,206.6,potential_loyalists
17419,3,8,2273.95,champions
17420,9,4,485.6,champions
17421,22,3,1059.41,loyal_customers
17422,17,5,1615.3900000000003,loyal_customers
17423,29,1,420.53999999999996,potential_loyalists
17426,88,7,3040.51,cant_loose
17428,4,18,14562.910000000002,champions
17429,32,2,832.54,potential_loyalists
17430,1,3,469.40999999999997,champions
17432,21,7,1385.63,loyal_customers
17433,21,1,266.8,potential_loyalists
17435,47,1,331.3500000000001,need_attention
17436,44,3,317.76,loyal_customers
17437,165,1,373.16999999999996,hibernating
17438,80,4,1034.32,at_Risk
17439,291,1,325.74,hibernating
17440,185,1,137.16,hibernating
17441,368,1,293.35,hibernating
17442,17,9,2371.74,loyal_customers
17448,133,46,14556.97,cant_loose
17449,23,6,2430.29,loyal_customers
17450,3,7,52422.3,champions
17454,98,6,1030.41,cant_loose
17456,1,2,975.56,potential_loyalists
17457,15,9,4247.110000000001,champions
17458,17,1,213.08,potential_loyalists
17460,8,12,1605.8400000000004,champions
17463,196,2,661.5000000000001,at_Risk
17464,158,2,710.98,at_Risk
17465,61,7,2542.79,loyal_customers
17467,31,1,102.6,potential_loyalists
17468,11,1,57.8,potential_loyalists
17469,36,12,3180.2799999999997,loyal_customers
17470,3,7,1679.7999999999997,champions
17471,110,1,321.65000000000003,hibernating
17472,264,1,224.81,hibernating
17473,44,2,607.0,about_to_sleep
17474,235,1,1047.0,hibernating
17476,31,2,489.85999999999996,potential_loyalists
17477,248,2,1144.3000000000002,at_Risk
17478,44,2,1272.8,about_to_sleep
17479,268,1,389.26,hibernating
17480,80,1,390.21,hibernating
17482,123,2,778.19,at_Risk
17483,50,1,177.69,need_attention
17484,212,2,209.56999999999996,at_Risk
17487,364,1,160.55,hibernating
17488,277,1,336.50000000000006,hibernating
17490,24,2,658.1800000000001,potential_loyalists
17491,3,8,2422.2,champions
17492,114,2,747.85,at_Risk
17493,21,1,100.91,potential_loyalists
17494,137,1,54.699999999999996,hibernating
17495,26,1,309.16,potential_loyalists
17496,199,3,1141.8400000000001,at_Risk
17497,26,2,287.25,potential_loyalists
17499,197,1,718.51,hibernating
17504,16,9,6568.09,loyal_customers
17505,186,3,1289.64,at_Risk
17508,17,7,4191.92,loyal_customers
17510,56,1,206.08000000000004,need_attention
17511,3,31,84541.17,champions
